subject	segment	cloze	lab	item	n400
bris11	49	63	bris	146	7.92
bris11	50	100	bris	141	-0.15
bris11	51	37	bris	142	18.43
bris11	52	40	bris	149	-1.67
bris11	53	93	bris	153	6.33
bris11	54	60	bris	155	7.20
bris11	55	40	bris	143	4.01
bris11	56	0	bris	148	16.90
bris11	57	37	bris	150	1.57
bris11	58	69	bris	157	2.60
bris11	59	47	bris	144	5.87
bris11	60	57	bris	170	24.41
bris11	61	100	bris	177	11.89
bris11	62	80	bris	173	17.02
bris11	63	70	bris	162	6.71
bris11	64	0	bris	163	14.60
bris11	65	0	bris	167	-3.68
bris11	66	0	bris	175	-7.82
bris11	67	0	bris	172	-4.65
bris11	68	23	bris	166	8.45
bris11	69	34	bris	161	1.10
bris11	70	0	bris	176	16.60
bris11	71	0	bris	180	6.53
bris11	72	0	bris	179	13.42
bris11	73	93	bris	169	5.84
bris11	74	93	bris	174	3.40
bris11	75	97	bris	178	13.31
bris11	76	0	bris	171	20.15
bris11	77	93	bris	165	10.57
bris11	78	77	bris	164	12.60
bris11	79	10	bris	168	-0.97
bris12	1	0	bris	119	-4.22
bris12	2	93	bris	105	2.91
bris12	3	0	bris	115	-6.07
bris12	4	13	bris	112	-5.27
bris12	5	34	bris	108	3.79
bris12	6	87	bris	118	-5.11
bris12	7	0	bris	107	0.73
bris12	8	97	bris	113	-10.47
bris12	9	100	bris	106	12.76
bris12	10	7	bris	111	0.19
bris12	11	90	bris	114	-6.29
bris12	12	20	bris	104	-6.51
bris12	13	62	bris	117	27.91
bris12	14	80	bris	110	2.24
bris12	15	7	bris	103	6.47
bris12	16	0	bris	120	10.60
bris12	17	97	bris	101	11.31
bris12	18	93	bris	109	4.11
bris12	19	0	bris	116	-7.80
bris12	20	100	bris	102	-3.28
bris12	21	80	bris	137	5.03
bris12	22	90	bris	129	-7.10
bris12	23	87	bris	126	-3.13
bris12	24	40	bris	124	4.80
bris12	25	90	bris	130	-3.32
bris12	26	53	bris	133	11.49
bris12	27	97	bris	125	-10.69
bris12	28	0	bris	131	11.17
bris12	29	0	bris	140	-2.61
bris12	30	77	bris	121	12.74
bris12	31	7	bris	136	8.50
bris12	32	3	bris	123	-12.70
bris12	33	93	bris	138	-4.24
bris12	34	0	bris	127	4.84
bris12	35	3	bris	132	-12.01
bris12	36	53	bris	122	-13.13
bris12	37	97	bris	134	-14.61
bris12	38	0	bris	135	-16.12
bris12	39	0	bris	139	-6.88
bris12	40	67	bris	128	-17.86
bris12	41	40	bris	149	-20.89
bris12	42	37	bris	142	32.70
bris12	43	7	bris	159	3.59
bris12	44	60	bris	155	1.39
bris12	45	73	bris	158	7.95
bris12	46	47	bris	144	-2.00
bris12	47	3	bris	151	-20.21
bris12	48	27	bris	160	-3.60
bris12	49	37	bris	150	5.00
bris12	50	93	bris	153	-0.95
bris12	51	69	bris	157	10.81
bris12	52	40	bris	143	15.62
bris12	53	0	bris	152	-15.54
bris12	54	0	bris	156	0.70
bris12	55	100	bris	141	2.78
bris12	56	67	bris	145	5.40
bris12	57	13	bris	147	2.87
bris12	58	77	bris	154	-0.07
bris12	59	63	bris	146	11.08
bris12	60	0	bris	148	0.20
bris12	61	10	bris	168	-17.07
bris12	62	70	bris	162	10.80
bris12	63	93	bris	174	-5.39
bris12	64	0	bris	180	-2.33
bris12	65	0	bris	167	6.61
bris12	66	0	bris	176	9.95
bris12	67	34	bris	161	-1.28
bris12	68	93	bris	169	11.74
bris12	69	0	bris	175	-30.97
bris12	70	0	bris	171	-3.70
bris12	71	0	bris	179	-16.30
bris13	1	0	bris	101	-1.45
bris13	2	100	bris	112	-3.87
bris13	3	0	bris	113	12.80
bris13	4	100	bris	103	9.39
bris13	5	100	bris	119	14.74
bris13	6	97	bris	108	-1.06
bris13	7	0	bris	114	-10.10
bris13	8	3	bris	110	6.14
bris13	9	0	bris	118	23.40
bris13	10	3	bris	102	5.57
bris13	11	93	bris	104	3.21
bris13	12	90	bris	120	20.61
bris13	13	0	bris	105	6.71
bris13	14	93	bris	116	-1.27
bris13	15	90	bris	115	-4.99
bris13	16	0	bris	117	-1.03
bris13	17	87	bris	111	0.89
bris13	18	0	bris	106	0.22
bris13	19	3	bris	109	7.31
bris13	20	0	bris	125	15.29
bris13	21	0	bris	138	3.86
bris13	22	30	bris	134	-9.99
bris13	23	0	bris	126	-5.86
bris13	24	0	bris	137	2.95
bris13	25	0	bris	130	9.11
bris13	26	97	bris	127	12.94
bris13	27	80	bris	132	18.62
bris13	28	17	bris	122	10.25
bris13	29	3	bris	121	2.95
bris13	30	27	bris	128	11.94
bris13	31	90	bris	129	-7.42
bris13	32	93	bris	140	0.98
bris13	33	93	bris	124	0.44
bris13	34	97	bris	135	-8.00
bris13	35	93	bris	123	-10.15
bris13	36	77	bris	131	1.06
bris13	37	77	bris	136	-2.95
bris13	38	0	bris	133	1.89
bris13	39	97	bris	139	4.97
bris13	40	100	bris	147	9.64
bris13	41	90	bris	151	16.76
bris13	42	93	bris	155	-0.34
bris13	43	90	bris	160	1.53
bris13	44	50	bris	149	-9.27
bris13	45	3	bris	150	-5.65
bris13	46	7	bris	141	13.06
bris13	47	87	bris	152	8.57
bris13	48	30	bris	154	-1.02
bris13	49	87	bris	148	-5.19
bris13	50	13	bris	142	15.37
bris13	51	93	bris	143	6.44
bris13	52	20	bris	146	0.98
bris13	53	0	bris	158	2.12
bris13	54	17	bris	145	7.60
bris13	55	73	bris	159	-7.60
bris13	56	7	bris	153	0.16
bris13	57	0	bris	157	13.80
bris13	58	90	bris	144	5.70
bris13	59	93	bris	156	28.51
bris13	60	0	bris	161	-14.63
bris13	61	90	bris	171	6.63
bris13	62	7	bris	165	-8.12
bris13	63	97	bris	180	11.37
bris13	64	83	bris	163	3.50
bris13	65	90	bris	176	18.35
bris13	66	7	bris	166	13.97
bris13	67	87	bris	167	5.55
bris13	68	60	bris	175	-3.00
bris13	69	97	bris	179	4.55
bris13	70	0	bris	178	-6.86
bris13	71	7	bris	173	2.64
bris13	72	90	bris	172	6.41
bris13	73	50	bris	164	5.30
bris13	74	0	bris	169	7.25
bris13	75	0	bris	162	0.18
bris13	76	3	bris	170	11.77
bris13	77	0	bris	174	6.82
bris13	78	0	bris	177	6.50
bris13	79	27	bris	168	2.64
bris14	1	100	bris	119	8.83
bris14	2	87	bris	111	17.32
bris14	3	93	bris	104	20.77
bris14	4	3	bris	109	-13.87
bris14	5	0	bris	118	-7.94
bris14	6	3	bris	110	-7.38
bris14	7	93	bris	116	2.27
bris14	8	0	bris	105	4.52
bris14	9	90	bris	120	-11.04
bris14	10	3	bris	102	6.77
bris14	11	100	bris	112	-1.42
bris14	12	0	bris	114	-1.71
bris14	13	90	bris	115	8.16
bris14	14	100	bris	103	5.18
bris14	15	0	bris	101	1.94
bris14	16	0	bris	117	-0.06
bris14	17	0	bris	106	2.28
bris14	18	97	bris	108	12.85
bris14	19	80	bris	107	1.55
bris14	20	0	bris	113	-10.03
bris14	21	30	bris	134	-1.18
bris14	22	3	bris	121	9.31
bris14	23	97	bris	127	9.27
bris14	24	0	bris	126	-3.32
bris14	25	90	bris	129	0.65
bris14	26	93	bris	124	2.46
bris14	27	97	bris	135	3.39
bris14	28	0	bris	133	-2.23
bris14	29	27	bris	128	-0.79
bris14	30	93	bris	123	7.97
bris14	31	77	bris	131	15.94
bris14	32	0	bris	138	-7.44
bris14	33	17	bris	122	-10.04
bris14	34	93	bris	140	8.38
bris14	35	0	bris	137	-0.96
bris14	36	0	bris	130	-2.70
bris14	37	0	bris	125	-0.80
bris14	38	77	bris	136	9.87
bris14	39	97	bris	139	-20.74
bris14	40	80	bris	132	3.81
bris14	41	90	bris	160	14.23
bris14	42	90	bris	144	4.61
bris14	43	13	bris	142	13.51
bris14	44	0	bris	158	-7.55
bris14	45	93	bris	156	10.37
bris14	46	93	bris	143	15.09
bris14	47	93	bris	155	7.02
bris14	48	7	bris	141	-0.61
bris14	49	30	bris	154	5.76
bris14	50	90	bris	151	-1.74
bris14	51	17	bris	145	6.82
bris14	52	3	bris	150	0.00
bris14	53	0	bris	157	-2.52
bris14	54	73	bris	159	-1.47
bris14	55	100	bris	147	5.68
bris14	56	50	bris	149	-5.87
bris14	57	87	bris	148	8.97
bris14	58	7	bris	153	3.13
bris14	59	87	bris	152	7.03
bris14	60	20	bris	146	-1.44
bris14	61	97	bris	179	18.27
bris14	62	7	bris	165	11.30
bris14	63	97	bris	180	1.16
bris14	64	50	bris	164	6.37
bris14	65	0	bris	169	0.72
bris14	66	90	bris	171	-5.87
bris14	67	7	bris	173	-0.73
bris14	68	0	bris	161	6.54
bris14	69	83	bris	163	-10.30
bris14	70	27	bris	168	14.80
bris14	71	7	bris	166	5.49
bris14	72	90	bris	176	1.65
bris14	73	0	bris	178	5.44
bris14	74	3	bris	170	15.88
bris14	75	90	bris	172	1.14
bris14	76	0	bris	174	17.11
bris14	77	87	bris	167	7.58
bris14	78	0	bris	162	-1.32
bris14	79	0	bris	177	9.14
bris15	1	0	bris	115	7.80
bris15	2	0	bris	116	15.96
bris15	3	100	bris	102	24.83
bris15	4	93	bris	109	2.34
bris15	5	0	bris	107	-2.76
bris15	6	90	bris	114	5.74
bris15	7	0	bris	120	0.24
bris15	8	100	bris	106	1.67
bris15	9	7	bris	111	4.34
bris15	10	62	bris	117	8.01
bris15	11	0	bris	119	-6.01
bris15	12	20	bris	104	-0.17
bris15	13	34	bris	108	-0.36
bris15	14	80	bris	110	-1.05
bris15	15	97	bris	113	11.33
bris15	16	13	bris	112	4.34
bris15	17	97	bris	101	9.03
bris15	18	7	bris	103	-0.56
bris15	19	87	bris	118	9.68
bris15	20	93	bris	105	9.92
bris15	21	97	bris	134	4.10
bris15	22	97	bris	125	2.06
bris15	23	0	bris	135	0.46
bris15	24	3	bris	132	1.94
bris15	25	93	bris	138	-2.65
bris15	26	90	bris	130	-1.10
bris15	27	80	bris	137	9.73
bris15	28	0	bris	131	-3.67
bris15	29	0	bris	140	-1.61
bris15	30	0	bris	139	0.57
bris15	31	53	bris	122	-0.70
bris15	32	90	bris	129	7.18
bris15	33	77	bris	121	8.33
bris15	34	67	bris	128	7.99
bris15	35	7	bris	136	1.62
bris15	36	53	bris	133	7.33
bris15	37	87	bris	126	16.70
bris15	38	3	bris	123	6.75
bris15	39	40	bris	124	18.76
bris15	40	77	bris	154	-2.49
bris15	41	60	bris	155	7.37
bris15	42	37	bris	142	3.85
bris15	43	0	bris	152	-0.80
bris15	44	40	bris	149	-0.23
bris15	45	0	bris	148	-18.76
bris15	46	0	bris	156	0.42
bris15	47	63	bris	146	-0.87
bris15	48	7	bris	159	-0.03
bris15	49	13	bris	147	3.94
bris15	50	40	bris	143	-3.44
bris15	51	27	bris	160	1.55
bris15	52	69	bris	157	10.55
bris15	53	3	bris	151	-2.91
bris15	54	100	bris	141	-8.33
bris15	55	73	bris	158	4.69
bris15	56	67	bris	145	5.36
bris15	57	93	bris	153	5.09
bris15	58	93	bris	169	11.43
bris15	59	93	bris	165	-8.11
bris15	60	0	bris	179	-4.03
bris15	61	10	bris	168	-4.83
bris15	62	0	bris	167	5.39
bris15	63	70	bris	162	3.21
bris15	64	0	bris	176	4.05
bris15	65	57	bris	170	-0.43
bris15	66	23	bris	166	-9.00
bris15	67	0	bris	180	6.70
bris15	68	77	bris	164	4.51
bris15	69	0	bris	163	-0.24
bris15	70	97	bris	178	5.04
bris15	71	0	bris	172	0.75
bris15	72	93	bris	174	1.52
bris15	73	34	bris	161	-5.25
bris15	74	80	bris	173	5.05
bris15	75	100	bris	177	9.36
bris15	76	0	bris	175	-3.30
bris16	1	97	bris	113	2.99
bris16	2	20	bris	104	-1.91
bris16	3	13	bris	112	-11.23
bris16	4	93	bris	109	-15.74
bris16	5	100	bris	106	3.29
bris16	6	0	bris	115	-14.44
bris16	7	0	bris	107	-16.65
bris16	8	34	bris	108	1.96
bris16	9	0	bris	116	-5.96
bris16	10	0	bris	119	1.62
bris16	11	87	bris	118	10.83
bris16	12	90	bris	114	8.01
bris16	13	97	bris	101	7.67
bris16	14	100	bris	102	-13.21
bris16	15	0	bris	120	1.18
bris16	16	7	bris	111	-16.21
bris16	17	7	bris	103	-20.18
bris16	18	93	bris	105	8.87
bris16	19	62	bris	117	1.19
bris16	20	80	bris	110	-14.42
bris16	21	93	bris	138	-10.55
bris16	22	0	bris	127	-36.22
bris16	23	0	bris	139	-12.09
bris16	24	90	bris	130	-2.76
bris16	25	0	bris	131	3.31
bris16	26	53	bris	122	5.60
bris16	27	67	bris	128	-2.57
bris16	28	3	bris	132	-7.91
bris16	29	7	bris	136	-18.64
bris16	30	77	bris	121	-10.42
bris16	31	97	bris	134	-2.32
bris16	32	3	bris	123	-10.71
bris16	33	87	bris	126	-30.33
bris16	34	0	bris	140	3.89
bris16	35	40	bris	124	-2.93
bris16	36	90	bris	129	-7.61
bris16	37	80	bris	137	-15.04
bris16	38	0	bris	135	-6.66
bris16	39	97	bris	125	17.11
bris16	40	53	bris	133	-1.40
bris16	41	7	bris	159	-5.33
bris16	42	0	bris	148	-5.17
bris16	43	37	bris	150	1.62
bris16	44	37	bris	142	4.38
bris16	45	93	bris	153	7.31
bris16	46	73	bris	158	17.74
bris16	47	0	bris	152	-0.48
bris16	48	100	bris	141	-9.85
bris16	49	63	bris	146	-5.22
bris16	50	27	bris	160	-21.12
bris16	51	40	bris	149	24.82
bris16	52	69	bris	157	-13.95
bris16	53	0	bris	156	13.57
bris16	54	60	bris	155	-9.52
bris16	55	3	bris	151	3.18
bris16	56	67	bris	145	5.13
bris16	57	13	bris	147	-13.69
bris16	58	47	bris	144	6.89
bris16	59	77	bris	154	-10.81
bris16	60	40	bris	143	-5.39
bris16	61	57	bris	170	-4.67
bris16	62	34	bris	161	-23.53
bris16	63	0	bris	172	1.92
bris16	64	0	bris	179	-18.11
bris16	65	77	bris	164	0.28
bris16	66	0	bris	175	-4.62
bris16	67	0	bris	163	8.52
bris16	68	0	bris	176	10.59
bris16	69	100	bris	177	20.16
bris16	70	70	bris	162	-20.48
bris16	71	0	bris	180	-3.47
bris16	72	93	bris	169	2.76
bris16	73	0	bris	171	12.14
bris16	74	93	bris	165	1.23
bris16	75	23	bris	166	12.76
bris16	76	0	bris	167	-11.46
bris16	77	10	bris	168	-9.77
bris16	78	80	bris	173	16.61
bris17	1	0	bris	113	0.32
bris17	2	90	bris	115	9.16
bris17	3	100	bris	112	1.95
bris17	4	87	bris	111	5.68
bris17	5	100	bris	119	2.02
bris17	6	0	bris	101	-3.20
bris17	7	0	bris	118	-1.29
bris17	8	3	bris	102	4.67
bris17	9	100	bris	103	-1.48
bris17	10	80	bris	107	2.91
bris17	11	93	bris	116	9.44
bris17	12	0	bris	105	-0.38
bris17	13	93	bris	104	13.29
bris17	14	3	bris	110	14.54
bris17	15	0	bris	106	-4.11
bris17	16	0	bris	114	5.13
bris17	17	97	bris	108	1.56
bris17	18	0	bris	117	4.28
bris17	19	3	bris	121	-9.63
bris17	20	93	bris	123	14.09
bris17	21	97	bris	127	-2.24
bris17	22	77	bris	131	5.01
bris17	23	93	bris	124	-6.29
bris17	24	93	bris	140	5.15
bris17	25	0	bris	126	-2.90
bris17	26	80	bris	132	12.30
bris17	27	97	bris	139	-0.68
bris17	28	17	bris	122	-2.67
bris17	29	27	bris	128	5.01
bris17	30	0	bris	138	-7.47
bris17	31	90	bris	129	8.79
bris17	32	0	bris	137	2.17
bris17	33	97	bris	135	9.09
bris17	34	30	bris	134	2.54
bris17	35	77	bris	136	3.12
bris17	36	0	bris	130	-4.90
bris17	37	0	bris	125	9.19
bris17	38	0	bris	133	0.85
bris17	39	93	bris	155	0.78
bris17	40	87	bris	148	-0.43
bris17	41	7	bris	141	-9.69
bris17	42	0	bris	157	-2.59
bris17	43	20	bris	146	-4.44
bris17	44	93	bris	143	6.78
bris17	45	90	bris	151	4.14
bris17	46	90	bris	144	-4.12
bris17	47	30	bris	154	4.06
bris17	48	73	bris	159	5.43
bris17	49	7	bris	153	10.70
bris17	50	3	bris	150	4.97
bris17	51	93	bris	156	-3.96
bris17	52	17	bris	145	8.34
bris17	53	0	bris	158	8.90
bris17	54	100	bris	147	0.58
bris17	55	50	bris	149	-7.41
bris17	56	87	bris	152	2.96
bris17	57	7	bris	165	1.88
bris17	58	87	bris	167	2.23
bris17	59	97	bris	179	-4.14
bris17	60	0	bris	174	-1.00
bris17	61	97	bris	180	0.90
bris17	62	90	bris	172	5.93
bris17	63	7	bris	166	-7.96
bris17	64	3	bris	170	-0.19
bris17	65	0	bris	169	5.53
bris17	66	7	bris	173	0.20
bris17	67	0	bris	178	-1.82
bris17	68	0	bris	161	-2.12
bris17	69	0	bris	162	-1.98
bris17	70	90	bris	171	9.01
bris17	71	60	bris	175	-13.39
bris17	72	27	bris	168	-10.54
bris17	73	0	bris	177	4.32
bris17	74	90	bris	176	18.00
bris17	75	83	bris	163	8.95
bris18	1	90	bris	120	6.55
bris18	2	97	bris	108	9.00
bris18	3	90	bris	115	-11.02
bris18	4	0	bris	105	-13.62
bris18	5	100	bris	119	3.20
bris18	6	0	bris	118	-4.72
bris18	7	3	bris	109	-8.62
bris18	8	3	bris	110	17.47
bris18	9	0	bris	113	-3.08
bris18	10	87	bris	111	7.58
bris18	11	93	bris	116	2.08
bris18	12	100	bris	103	5.43
bris18	13	0	bris	106	8.59
bris18	14	80	bris	107	-2.13
bris18	15	93	bris	104	-2.38
bris18	16	100	bris	112	9.41
bris18	17	3	bris	102	5.17
bris18	18	0	bris	101	7.97
bris18	19	0	bris	117	-4.43
bris18	20	0	bris	114	14.28
bris18	21	0	bris	133	-1.75
bris18	22	27	bris	128	-1.23
bris18	23	0	bris	138	2.49
bris18	24	97	bris	135	4.17
bris18	25	93	bris	123	11.15
bris18	26	97	bris	127	3.30
bris18	27	77	bris	131	2.84
bris18	28	0	bris	130	3.76
bris18	29	0	bris	125	10.16
bris18	30	97	bris	139	2.25
bris18	31	0	bris	137	3.86
bris18	32	93	bris	124	12.02
bris18	33	80	bris	132	-6.47
bris18	34	30	bris	134	8.59
bris18	35	93	bris	140	8.07
bris18	36	77	bris	136	6.49
bris18	37	0	bris	126	5.19
bris18	38	17	bris	122	11.78
bris18	39	90	bris	129	10.73
bris18	40	3	bris	121	13.72
bris18	41	87	bris	152	-7.08
bris18	42	17	bris	145	-0.81
bris18	43	93	bris	143	1.07
bris18	44	90	bris	160	5.70
bris18	45	93	bris	156	-15.99
bris18	46	93	bris	155	7.22
bris18	47	0	bris	158	10.41
bris18	48	7	bris	141	-6.66
bris18	49	50	bris	149	8.16
bris18	50	3	bris	150	7.58
bris18	51	90	bris	151	-6.20
bris18	52	20	bris	146	1.02
bris18	53	87	bris	148	3.51
bris18	54	0	bris	157	8.27
bris18	55	7	bris	153	5.57
bris18	56	73	bris	159	3.30
bris18	57	90	bris	144	7.68
bris18	58	100	bris	147	1.78
bris18	59	13	bris	142	-2.33
bris18	60	30	bris	154	11.07
bris18	61	90	bris	172	24.14
bris18	62	27	bris	168	6.05
bris18	63	0	bris	174	18.67
bris18	64	50	bris	164	4.88
bris18	65	83	bris	163	6.88
bris18	66	0	bris	161	4.81
bris18	67	90	bris	176	-2.55
bris18	68	87	bris	167	0.63
bris18	69	90	bris	171	-1.08
bris18	70	60	bris	175	7.90
bris18	71	0	bris	177	-6.05
bris18	72	0	bris	169	3.30
bris18	73	0	bris	162	4.79
bris18	74	0	bris	178	11.43
bris18	75	97	bris	180	6.24
bris18	76	97	bris	179	6.95
bris18	77	3	bris	170	-5.04
bris18	78	7	bris	165	9.18
bris18	79	7	bris	173	5.53
bris19	1	7	bris	111	-7.46
bris19	2	7	bris	103	-19.30
bris19	3	90	bris	114	6.60
bris19	4	13	bris	112	0.05
bris19	5	20	bris	104	-1.03
bris19	6	0	bris	119	-1.99
bris19	7	97	bris	113	8.49
bris19	8	0	bris	120	2.56
bris19	9	87	bris	118	8.41
bris19	10	100	bris	102	-5.98
bris19	11	0	bris	115	-10.31
bris19	12	34	bris	108	-2.16
bris19	13	0	bris	116	-9.87
bris19	14	93	bris	105	10.95
bris19	15	97	bris	101	-0.58
bris19	16	93	bris	109	8.00
bris19	17	100	bris	106	16.57
bris19	18	0	bris	107	3.57
bris19	19	80	bris	110	15.64
bris19	20	62	bris	117	1.21
bris19	21	93	bris	138	6.23
bris19	22	90	bris	129	0.85
bris19	23	40	bris	124	20.69
bris19	24	3	bris	123	-3.86
bris19	25	97	bris	125	14.99
bris19	26	7	bris	136	7.80
bris19	27	90	bris	130	-5.64
bris19	28	53	bris	133	6.48
bris19	29	80	bris	137	-10.43
bris19	30	97	bris	134	5.61
bris19	31	67	bris	128	31.67
bris19	32	0	bris	139	5.11
bris19	33	0	bris	140	-2.46
bris19	34	0	bris	131	11.55
bris19	35	87	bris	126	4.85
bris19	36	77	bris	121	-21.33
bris19	37	3	bris	132	13.22
bris19	38	0	bris	127	-19.94
bris19	39	53	bris	122	14.37
bris19	40	0	bris	148	-6.87
bris19	41	7	bris	159	-5.33
bris19	42	47	bris	144	1.51
bris19	43	37	bris	142	-8.74
bris19	44	0	bris	156	7.84
bris19	45	63	bris	146	-7.30
bris19	46	67	bris	145	-6.28
bris19	47	60	bris	155	0.44
bris19	48	0	bris	152	-1.09
bris19	49	93	bris	153	4.98
bris19	50	77	bris	154	-16.14
bris19	51	37	bris	150	-7.53
bris19	52	3	bris	151	0.98
bris19	53	13	bris	147	2.05
bris19	54	100	bris	141	6.28
bris19	55	27	bris	160	0.17
bris19	56	73	bris	158	-5.89
bris19	57	40	bris	149	-0.26
bris19	58	40	bris	143	7.45
bris19	59	69	bris	157	17.57
bris19	60	0	bris	163	6.65
bris19	61	70	bris	162	7.09
bris19	62	97	bris	178	11.53
bris19	63	23	bris	166	5.86
bris19	64	0	bris	176	1.47
bris19	65	0	bris	179	-12.47
bris19	66	0	bris	180	-4.89
bris19	67	10	bris	168	10.80
bris19	68	80	bris	173	20.83
bris19	69	0	bris	167	-11.12
bris19	70	34	bris	161	0.12
bris19	71	0	bris	171	-4.79
bris19	72	93	bris	174	5.48
bris19	73	57	bris	170	2.51
bris19	74	0	bris	175	-9.66
bris19	75	93	bris	165	13.40
bris19	76	93	bris	169	-4.38
bris19	77	77	bris	164	4.39
bris19	78	100	bris	177	-4.69
bris20	1	0	bris	116	27.60
bris20	2	93	bris	105	-18.66
bris20	3	0	bris	115	-5.93
bris20	4	100	bris	102	-2.37
bris20	5	62	bris	117	-6.90
bris20	6	34	bris	108	3.65
bris20	7	100	bris	106	11.82
bris20	8	97	bris	113	-12.46
bris20	9	7	bris	103	9.76
bris20	10	87	bris	118	0.09
bris20	11	80	bris	110	13.14
bris20	12	20	bris	104	26.21
bris20	13	97	bris	101	8.16
bris20	14	0	bris	119	-11.37
bris20	15	0	bris	120	-0.15
bris20	16	0	bris	107	-18.10
bris20	17	13	bris	112	0.88
bris20	18	7	bris	111	0.77
bris20	19	93	bris	109	-7.96
bris20	20	90	bris	114	4.53
bris20	21	0	bris	139	2.54
bris20	22	40	bris	124	10.85
bris20	23	53	bris	122	14.29
bris20	24	3	bris	123	0.16
bris20	25	0	bris	127	-17.20
bris20	26	90	bris	130	-0.59
bris20	27	93	bris	138	-2.11
bris20	28	0	bris	131	15.35
bris20	29	0	bris	140	-9.99
bris20	30	0	bris	135	2.90
bris20	31	87	bris	126	-5.74
bris20	32	3	bris	132	1.38
bris20	33	97	bris	125	16.06
bris20	34	97	bris	134	1.08
bris20	35	67	bris	128	1.27
bris20	36	7	bris	136	1.94
bris20	37	77	bris	121	1.52
bris20	38	80	bris	137	24.30
bris20	39	37	bris	150	4.19
bris20	40	40	bris	143	2.29
bris20	41	93	bris	153	3.77
bris20	42	63	bris	146	-4.26
bris20	43	7	bris	159	0.94
bris20	44	60	bris	155	21.21
bris20	45	13	bris	147	0.60
bris20	46	67	bris	145	-1.82
bris20	47	3	bris	151	5.00
bris20	48	100	bris	141	-14.30
bris20	49	0	bris	148	16.13
bris20	50	0	bris	152	5.06
bris20	51	73	bris	158	5.12
bris20	52	77	bris	154	5.05
bris20	53	27	bris	160	0.23
bris20	54	69	bris	157	7.30
bris20	55	40	bris	149	-3.65
bris20	56	37	bris	142	6.78
bris20	57	47	bris	144	-10.39
bris20	58	0	bris	156	13.36
bris20	59	10	bris	168	1.25
bris20	60	93	bris	169	7.65
bris20	61	93	bris	174	-16.30
bris20	62	70	bris	162	0.06
bris20	63	80	bris	173	-5.60
bris20	64	77	bris	164	16.01
bris20	65	0	bris	180	-6.54
bris20	66	0	bris	163	7.12
bris20	67	0	bris	167	-21.02
bris20	68	34	bris	161	-0.84
bris20	69	0	bris	171	-0.77
bris20	70	93	bris	165	2.74
bris20	71	100	bris	177	5.79
bris20	72	0	bris	179	-11.94
bris20	73	0	bris	172	11.15
bris20	74	23	bris	166	17.93
bris20	75	0	bris	175	12.56
bris20	76	0	bris	176	-3.15
bris21	1	93	bris	116	4.67
bris21	2	100	bris	112	-3.43
bris21	3	80	bris	107	5.28
bris21	4	90	bris	115	0.98
bris21	5	100	bris	119	6.13
bris21	6	0	bris	106	12.39
bris21	7	0	bris	101	0.71
bris21	8	3	bris	102	4.26
bris21	9	87	bris	111	-5.30
bris21	10	0	bris	118	5.34
bris21	11	90	bris	120	6.46
bris21	12	100	bris	103	-4.06
bris21	13	93	bris	104	7.59
bris21	14	3	bris	110	3.40
bris21	15	0	bris	117	6.91
bris21	16	0	bris	114	-11.91
bris21	17	0	bris	105	-10.42
bris21	18	0	bris	113	9.15
bris21	19	3	bris	109	11.65
bris21	20	0	bris	130	2.18
bris21	21	27	bris	128	3.34
bris21	22	0	bris	138	6.24
bris21	23	97	bris	139	-0.66
bris21	24	97	bris	127	-15.09
bris21	25	77	bris	136	17.83
bris21	26	93	bris	140	9.99
bris21	27	93	bris	123	-24.89
bris21	28	30	bris	134	-4.28
bris21	29	0	bris	125	-9.73
bris21	30	97	bris	135	-5.87
bris21	31	17	bris	122	-10.41
bris21	32	93	bris	124	5.12
bris21	33	0	bris	126	-5.80
bris21	34	90	bris	129	17.94
bris21	35	0	bris	137	0.85
bris21	36	77	bris	131	8.46
bris21	37	3	bris	121	2.93
bris21	38	90	bris	144	-6.95
bris21	39	30	bris	154	16.75
bris21	40	3	bris	150	2.07
bris21	41	87	bris	152	1.21
bris21	42	90	bris	151	-1.62
bris21	43	93	bris	155	-3.17
bris21	44	73	bris	159	2.54
bris21	45	93	bris	156	0.91
bris21	46	50	bris	149	12.68
bris21	47	93	bris	143	10.25
bris21	48	100	bris	147	8.68
bris21	49	90	bris	160	10.02
bris21	50	13	bris	142	5.56
bris21	51	17	bris	145	10.22
bris21	52	0	bris	158	8.60
bris21	53	7	bris	153	9.84
bris21	54	20	bris	146	11.56
bris21	55	87	bris	148	6.29
bris21	56	7	bris	141	12.22
bris21	57	0	bris	169	-6.62
bris21	58	50	bris	164	-0.31
bris21	59	7	bris	173	10.43
bris21	60	27	bris	168	15.71
bris21	61	7	bris	166	-5.24
bris21	62	0	bris	178	6.23
bris21	63	60	bris	175	9.00
bris21	64	97	bris	179	3.10
bris21	65	3	bris	170	4.02
bris21	66	87	bris	167	13.87
bris21	67	90	bris	176	5.17
bris21	68	0	bris	174	8.33
bris21	69	90	bris	172	6.61
bris21	70	0	bris	177	-3.62
bris21	71	90	bris	171	-0.19
