subject,item,condition,word_position,region_position,rawRT,residRT,qcorrect,experiment
35,3,objgap,13,5,363,-114.38,1,tedrg6
35,3,objgap,14,6,654,209.94,1,tedrg7
35,3,objgap,15,6,514,36.62,1,tedrg7
35,3,objgap,16,6,360,-50.73,1,tedrg7
35,3,objgap,17,6,390,-31.84,1,tedrg7
35,3,objgap,18,6,483,-27.71,1,tedrg7
35,4,subjgap,1,1,300,-121.84,1,tedrg1
35,4,subjgap,2,1,394,-61.17,1,tedrg1
35,4,subjgap,3,2,428,6.16,1,tedrg2
35,4,subjgap,4,3,401,-98.6,1,tedrg2
35,4,subjgap,5,3,420,-1.84,1,tedrg3
35,4,subjgap,6,3,599,121.62,1,tedrg3
35,4,subjgap,7,4,692,281.27,1,tedrg4
35,4,subjgap,8,4,428,6.16,1,tedrg4
35,4,subjgap,9,4,525,47.62,1,tedrg4
35,4,subjgap,11,5,438,16.16,1,tedrg5
35,4,subjgap,12,5,454,-1.17,1,tedrg6
35,4,subjgap,13,5,495,84.27,1,tedrg6
35,4,subjgap,14,6,397,-69.27,1,tedrg7
35,4,subjgap,15,6,365,-45.73,1,tedrg7
35,4,subjgap,16,6,404,-17.84,1,tedrg7
35,4,subjgap,17,6,472,-5.38,1,tedrg7
35,4,subjgap,18,6,984,495.51,1,tedrg7
35,5,objgap,1,1,330,-91.84,1,tedrg1
35,5,objgap,2,1,464,19.94,1,tedrg1
35,5,objgap,3,2,456,34.16,1,tedrg2
35,5,objgap,4,3,733,311.16,1,tedrg2
35,5,objgap,5,3,275,-180.17,1,tedrg2
35,5,objgap,6,3,847,414.05,1,tedrg3
35,5,objgap,7,4,317,-93.73,1,tedrg3
35,5,objgap,8,4,319,-102.84,1,tedrg4
35,5,objgap,9,4,315,-162.38,1,tedrg4
35,5,objgap,11,5,659,237.16,1,tedrg5
35,5,objgap,12,5,326,-140.27,1,tedrg6
35,5,objgap,13,5,346,-98.06,1,tedrg6
35,5,objgap,14,6,308,-113.84,1,tedrg7
35,5,objgap,15,6,468,-42.71,1,tedrg7
35,6,subjgap,1,1,337,-84.84,1,tedrg1
35,6,subjgap,2,1,330,-125.17,1,tedrg1
35,6,subjgap,3,2,435,13.16,1,tedrg2
35,6,subjgap,4,3,311,-155.27,1,tedrg2
35,6,subjgap,5,3,331,-90.84,1,tedrg3
35,6,subjgap,6,3,334,-121.17,1,tedrg3
35,6,subjgap,7,4,412,1.27,1,tedrg4
35,6,subjgap,8,4,584,162.16,1,tedrg4
35,6,subjgap,9,4,322,-122.06,1,tedrg4
35,6,subjgap,11,5,335,-120.17,1,tedrg5
35,6,subjgap,12,5,379,-65.06,1,tedrg6
35,6,subjgap,13,5,356,-54.73,1,tedrg6
35,6,subjgap,14,6,323,-121.06,1,tedrg7
35,6,subjgap,15,6,321,-134.17,1,tedrg7
35,6,subjgap,16,6,341,-80.84,1,tedrg7
35,6,subjgap,17,6,331,-101.95,1,tedrg7
35,6,subjgap,18,6,353,-57.73,1,tedrg7
35,6,subjgap,19,6,629,151.62,1,tedrg7
35,7,objgap,1,1,447,25.16,1,tedrg1
35,7,objgap,2,1,438,-39.38,1,tedrg1
35,7,objgap,3,2,466,44.16,1,tedrg2
35,7,objgap,4,3,327,-94.84,1,tedrg2
35,7,objgap,5,3,480,13.73,1,tedrg2
35,7,objgap,6,3,371,-139.71,1,tedrg3
35,7,objgap,7,4,494,83.27,1,tedrg3
35,7,objgap,8,4,345,-76.84,1,tedrg4
35,7,objgap,9,4,304,-184.49,1,tedrg4
35,7,objgap,11,5,760,338.16,1,tedrg5
35,7,objgap,12,5,831,409.16,1,tedrg6
35,7,objgap,13,5,349,-139.49,1,tedrg6
35,7,objgap,14,6,372,-72.06,1,tedrg7
35,7,objgap,15,6,894,449.94,1,tedrg7
35,8,subjgap,1,1,319,-102.84,1,tedrg1
35,8,subjgap,2,1,337,-173.71,1,tedrg1
35,8,subjgap,3,2,463,41.16,1,tedrg2
35,8,subjgap,4,3,420,-90.71,1,tedrg2
35,8,subjgap,5,3,409,-12.84,1,tedrg3
35,8,subjgap,6,3,428,-27.17,1,tedrg3
35,8,subjgap,7,4,356,-54.73,1,tedrg4
35,8,subjgap,8,4,1119,697.16,1,tedrg4
35,8,subjgap,9,4,730,263.73,1,tedrg4
35,8,subjgap,11,5,659,237.16,1,tedrg5
35,8,subjgap,12,5,592,159.05,1,tedrg6
35,8,subjgap,13,5,826,381.94,1,tedrg6
35,8,subjgap,14,6,678,178.4,1,tedrg7
35,8,subjgap,15,6,623,201.16,1,tedrg7
35,8,subjgap,16,6,562,140.16,1,tedrg7
35,8,subjgap,17,6,510,77.05,1,tedrg7
35,8,subjgap,18,6,589,167.16,1,tedrg7
35,8,subjgap,19,6,679,223.83,1,tedrg7
35,9,objgap,1,1,357,-64.84,0,tedrg1
35,9,objgap,2,1,305,-139.06,0,tedrg1
35,9,objgap,3,2,348,-73.84,0,tedrg2
35,9,objgap,4,3,301,-120.84,0,tedrg2
35,9,objgap,5,3,360,-95.17,0,tedrg2
35,9,objgap,6,3,327,-172.6,0,tedrg3
35,9,objgap,7,4,349,-61.73,0,tedrg3
35,9,objgap,8,4,334,-87.84,0,tedrg4
35,9,objgap,9,4,330,-147.38,0,tedrg4
35,9,objgap,11,5,316,-128.06,0,tedrg5
35,9,objgap,12,5,326,-106.95,0,tedrg6
35,9,objgap,13,5,326,-173.6,0,tedrg6
35,9,objgap,14,6,592,181.27,0,tedrg7
35,9,objgap,15,6,373,-71.06,0,tedrg7
35,9,objgap,16,6,312,-132.06,0,tedrg7
35,10,subjgap,1,1,320,-101.84,1,tedrg1
35,10,subjgap,2,1,285,-203.49,1,tedrg1
35,10,subjgap,3,2,281,-140.84,1,tedrg2
35,10,subjgap,4,3,325,-130.17,1,tedrg2
35,10,subjgap,5,3,308,-113.84,1,tedrg3
35,10,subjgap,6,3,341,-125.27,1,tedrg3
35,10,subjgap,7,4,369,-63.95,1,tedrg4
35,10,subjgap,8,4,435,13.16,1,tedrg4
35,10,subjgap,9,4,469,24.94,1,tedrg4
35,10,subjgap,11,5,380,-41.84,1,tedrg5
35,10,subjgap,12,5,483,-49.92,1,tedrg6
35,10,subjgap,13,5,459,-7.27,1,tedrg6
35,10,subjgap,14,6,475,19.83,1,tedrg7
35,10,subjgap,15,6,491,13.62,1,tedrg7
35,11,objgap,1,1,338,-83.84,1,tedrg1
35,11,objgap,2,1,551,95.83,1,tedrg1
35,11,objgap,3,2,460,38.16,1,tedrg2
35,11,objgap,4,3,741,319.16,1,tedrg2
35,11,objgap,5,3,532,43.51,1,tedrg2
35,11,objgap,6,3,723,245.62,1,tedrg3
35,11,objgap,7,4,702,291.27,1,tedrg3
35,11,objgap,8,4,1148,726.16,1,tedrg4
35,11,objgap,9,4,480,13.73,1,tedrg4
35,11,objgap,11,5,505,72.05,1,tedrg5
35,11,objgap,12,5,353,-57.73,1,tedrg6
35,11,objgap,13,5,480,2.62,1,tedrg6
35,11,objgap,14,6,412,-32.06,1,tedrg7
35,12,subjgap,1,1,303,-118.84,0,tedrg1
35,12,subjgap,2,1,334,-176.71,0,tedrg1
35,12,subjgap,3,2,349,-72.84,0,tedrg2
35,12,subjgap,4,3,347,-130.38,0,tedrg2
35,12,subjgap,5,3,367,-54.84,0,tedrg3
35,12,subjgap,6,3,326,-184.71,0,tedrg3
35,12,subjgap,7,4,348,-62.73,0,tedrg4
35,12,subjgap,8,4,346,-75.84,0,tedrg4
35,12,subjgap,9,4,346,-98.06,0,tedrg4
35,12,subjgap,11,5,346,-75.84,0,tedrg5
35,12,subjgap,12,5,323,-165.49,0,tedrg6
35,12,subjgap,13,5,325,-119.06,0,tedrg6
35,12,subjgap,14,6,345,-76.84,0,tedrg7
35,12,subjgap,15,6,522,44.62,0,tedrg7
35,12,subjgap,16,6,539,39.4,0,tedrg7
35,13,objgap,1,1,439,17.16,1,tedrg1
35,13,objgap,2,1,404,-73.38,1,tedrg1
35,13,objgap,3,2,407,-14.84,1,tedrg2
35,13,objgap,4,3,428,6.16,1,tedrg2
35,13,objgap,5,3,368,-76.06,1,tedrg2
35,13,objgap,6,3,482,26.83,1,tedrg3
35,13,objgap,7,4,420,-12.95,1,tedrg3
35,13,objgap,8,4,363,-58.84,1,tedrg4
35,13,objgap,9,4,403,-29.95,1,tedrg4
35,13,objgap,11,5,421,-0.84,1,tedrg5
35,13,objgap,12,5,405,-27.95,1,tedrg6
35,13,objgap,13,5,397,-24.84,1,tedrg6
35,13,objgap,14,6,435,24.27,1,tedrg7
35,13,objgap,15,6,438,-39.38,1,tedrg7
35,13,objgap,16,6,703,181.18,1,tedrg7
35,14,subjgap,1,1,326,-95.84,1,tedrg1
35,14,subjgap,2,1,260,-250.71,1,tedrg1
35,14,subjgap,3,2,334,-87.84,1,tedrg2
35,14,subjgap,4,3,397,-35.95,1,tedrg2
35,14,subjgap,5,3,312,-109.84,1,tedrg3
35,14,subjgap,6,3,316,-194.71,1,tedrg3
35,14,subjgap,7,4,341,-69.73,1,tedrg4
35,14,subjgap,8,4,379,-42.84,1,tedrg4
35,14,subjgap,9,4,420,-24.06,1,tedrg4
35,14,subjgap,11,5,345,-76.84,1,tedrg5
35,14,subjgap,12,5,340,-92.95,1,tedrg6
35,14,subjgap,13,5,435,-20.17,1,tedrg6
35,14,subjgap,14,6,379,-42.84,1,tedrg7
35,14,subjgap,15,6,368,-64.95,1,tedrg7
35,14,subjgap,16,6,423,1.16,1,tedrg7
35,14,subjgap,17,6,382,-39.84,1,tedrg7
35,14,subjgap,18,6,402,-30.95,1,tedrg7
35,14,subjgap,19,6,383,-38.84,1,tedrg7
35,14,subjgap,20,6,1724,1268.83,1,tedrg7
35,15,objgap,1,1,320,-101.84,1,tedrg1
35,15,objgap,2,1,490,12.62,1,tedrg1
35,15,objgap,3,2,480,58.16,1,tedrg2
35,15,objgap,4,3,420,-1.84,1,tedrg2
35,15,objgap,5,3,379,-65.06,1,tedrg2
35,15,objgap,6,3,405,-50.17,1,tedrg3
35,15,objgap,7,4,540,107.05,1,tedrg3
35,15,objgap,8,4,435,13.16,1,tedrg4
35,15,objgap,9,4,714,247.73,1,tedrg4
35,15,objgap,10,4,852,419.05,1,tedrg5
35,15,objgap,11,5,476,43.05,1,tedrg5
35,15,objgap,12,5,450,-16.27,1,tedrg6
35,15,objgap,13,5,384,-71.17,1,tedrg6
35,15,objgap,14,6,1083,594.51,1,tedrg7
35,16,subjgap,1,1,416,-5.84,1,tedrg1
35,16,subjgap,2,1,677,210.73,1,tedrg1
35,16,subjgap,3,2,439,17.16,1,tedrg2
35,16,subjgap,4,3,385,-59.06,1,tedrg2
35,16,subjgap,5,3,356,-65.84,1,tedrg3
35,16,subjgap,6,3,416,-72.49,1,tedrg3
35,16,subjgap,7,4,409,-1.73,1,tedrg4
35,16,subjgap,8,4,409,-12.84,1,tedrg4
35,16,subjgap,9,4,476,-1.38,1,tedrg4
35,16,subjgap,11,5,417,-15.95,1,tedrg5
35,16,subjgap,12,5,377,-33.73,1,tedrg6
35,16,subjgap,13,5,488,32.83,1,tedrg6
35,16,subjgap,14,6,409,-23.95,1,tedrg7
35,16,subjgap,15,6,415,4.27,1,tedrg7
35,16,subjgap,16,6,563,118.94,1,tedrg7
36,1,subjgap,1,1,193,-224.1,1,tedrg1
36,1,subjgap,2,1,211,-316.58,1,tedrg1
36,1,subjgap,3,2,465,47.9,1,tedrg2
36,1,subjgap,4,3,189,-250.19,1,tedrg2
36,1,subjgap,5,3,200,-217.1,1,tedrg3
36,1,subjgap,6,3,211,-404.96,1,tedrg3
36,1,subjgap,7,4,241,-154,1,tedrg4
36,1,subjgap,8,4,256,-161.1,1,tedrg4
36,1,subjgap,9,4,230,-253.39,1,tedrg4
36,1,subjgap,11,5,196,-221.1,1,tedrg5
36,1,subjgap,12,5,222,-261.39,1,tedrg6
36,1,subjgap,13,5,298,-119.1,1,tedrg6
36,1,subjgap,14,6,238,-134.91,1,tedrg7
36,1,subjgap,15,6,226,-213.19,1,tedrg7
36,1,subjgap,16,6,226,-257.39,1,tedrg7
36,2,objgap,1,1,331,-86.1,1,tedrg1
36,2,objgap,2,1,492,30.71,1,tedrg1
36,2,objgap,3,2,477,59.9,1,tedrg2
36,2,objgap,4,3,785,367.9,1,tedrg2
36,2,objgap,5,3,461,43.9,1,tedrg2
36,2,objgap,6,3,497,13.61,1,tedrg3
36,2,objgap,7,4,696,256.81,1,tedrg3
36,2,objgap,8,4,624,206.9,1,tedrg4
36,2,objgap,9,4,1181,719.71,1,tedrg4
36,2,objgap,11,5,1159,719.81,1,tedrg5
36,2,objgap,12,5,756,338.9,1,tedrg6
36,2,objgap,13,5,830,390.81,1,tedrg6
36,2,objgap,14,6,800,272.42,1,tedrg7
36,3,subjgap,1,1,260,-157.1,1,tedrg1
36,3,subjgap,2,1,615,197.9,1,tedrg1
36,3,subjgap,3,2,455,37.9,1,tedrg2
36,3,subjgap,4,3,676,192.61,1,tedrg2
36,3,subjgap,5,3,552,134.9,1,tedrg3
36,3,subjgap,6,3,540,100.81,1,tedrg3
36,3,subjgap,7,4,495,55.81,1,tedrg4
36,3,subjgap,8,4,494,76.9,1,tedrg4
36,3,subjgap,9,4,912,494.9,1,tedrg4
36,3,subjgap,11,5,810,392.9,1,tedrg5
36,3,subjgap,12,5,557,117.81,1,tedrg6
36,3,subjgap,13,5,713,185.42,1,tedrg6
36,3,subjgap,14,6,490,28.71,1,tedrg7
36,3,subjgap,15,6,444,-83.58,1,tedrg7
36,3,subjgap,16,6,428,33,1,tedrg7
36,3,subjgap,17,6,651,233.9,1,tedrg7
36,3,subjgap,18,6,762,168.14,1,tedrg7
36,4,objgap,1,1,392,-25.1,1,tedrg1
36,4,objgap,2,1,1770,1286.61,1,tedrg1
36,4,objgap,3,2,432,14.9,1,tedrg2
36,4,objgap,4,3,567,149.9,1,tedrg2
36,4,objgap,5,3,565,37.42,1,tedrg2
36,4,objgap,6,3,1119,547.23,1,tedrg3
36,4,objgap,7,4,448,53,1,tedrg3
36,4,objgap,8,4,428,10.9,1,tedrg4
36,4,objgap,9,4,766,238.42,1,tedrg4
36,4,objgap,11,5,1064,646.9,1,tedrg5
36,4,objgap,12,5,447,-36.39,1,tedrg6
36,4,objgap,13,5,506,111,1,tedrg6
36,4,objgap,14,6,440,-65.48,1,tedrg7
36,4,objgap,15,6,501,106,1,tedrg7
36,4,objgap,16,6,518,100.9,1,tedrg7
36,4,objgap,17,6,972,444.42,1,tedrg7
36,4,objgap,18,6,887,337.33,1,tedrg7
36,5,subjgap,1,1,286,-131.1,1,tedrg1
36,5,subjgap,2,1,1873,1411.71,1,tedrg1
36,5,subjgap,3,2,413,-4.1,1,tedrg2
36,5,subjgap,4,3,204,-235.19,1,tedrg2
36,5,subjgap,5,3,218,-199.1,1,tedrg3
36,5,subjgap,6,3,267,-216.39,1,tedrg3
36,5,subjgap,7,4,264,-131,1,tedrg4
36,5,subjgap,8,4,219,-198.1,1,tedrg4
36,5,subjgap,9,4,207,-320.58,1,tedrg4
36,5,subjgap,11,5,200,-217.1,1,tedrg5
36,5,subjgap,12,5,223,-282.48,1,tedrg6
36,5,subjgap,13,5,257,-204.29,1,tedrg6
36,5,subjgap,14,6,245,-172.1,1,tedrg7
36,5,subjgap,15,6,222,-371.86,1,tedrg7
36,6,objgap,1,1,196,-221.1,1,tedrg1
36,6,objgap,2,1,477,-6.39,1,tedrg1
36,6,objgap,3,2,357,-60.1,1,tedrg2
36,6,objgap,4,3,428,10.9,1,tedrg2
36,6,objgap,5,3,354,-129.39,1,tedrg2
36,6,objgap,6,3,451,-54.48,1,tedrg3
36,6,objgap,7,4,463,68,1,tedrg3
36,6,objgap,8,4,421,3.9,1,tedrg4
36,6,objgap,9,4,241,-220.29,1,tedrg4
36,6,objgap,11,5,624,140.61,1,tedrg5
36,6,objgap,12,5,256,-205.29,1,tedrg6
36,6,objgap,13,5,413,18,1,tedrg6
36,6,objgap,14,6,440,-21.29,1,tedrg7
36,6,objgap,15,6,298,-185.39,1,tedrg7
36,6,objgap,16,6,268,-149.1,1,tedrg7
36,6,objgap,17,6,545,105.81,1,tedrg7
36,6,objgap,18,6,336,-59,1,tedrg7
36,6,objgap,19,6,519,-8.58,1,tedrg7
36,7,subjgap,1,1,203,-214.1,0,tedrg1
36,7,subjgap,2,1,452,-75.58,0,tedrg1
36,7,subjgap,3,2,204,-213.1,0,tedrg2
36,7,subjgap,4,3,231,-362.86,0,tedrg2
36,7,subjgap,5,3,211,-206.1,0,tedrg3
36,7,subjgap,6,3,245,-260.48,0,tedrg3
36,7,subjgap,7,4,238,-157,0,tedrg4
36,7,subjgap,8,4,297,-120.1,0,tedrg4
36,7,subjgap,9,4,267,-282.67,0,tedrg4
36,7,subjgap,11,5,246,-171.1,0,tedrg5
36,7,subjgap,12,5,380,-37.1,0,tedrg6
36,7,subjgap,13,5,280,-269.67,0,tedrg6
36,7,subjgap,14,6,254,-207.29,0,tedrg7
36,7,subjgap,15,6,721,259.71,0,tedrg7
36,8,objgap,1,1,211,-206.1,0,tedrg1
36,8,objgap,2,1,448,-145.86,0,tedrg1
36,8,objgap,3,2,215,-202.1,0,tedrg2
36,8,objgap,4,3,205,-212.1,0,tedrg2
36,8,objgap,5,3,200,-283.39,0,tedrg2
36,8,objgap,6,3,208,-385.86,0,tedrg3
36,8,objgap,7,4,320,-75,0,tedrg3
36,8,objgap,8,4,256,-161.1,0,tedrg4
36,8,objgap,9,4,182,-323.48,0,tedrg4
36,8,objgap,11,5,204,-213.1,0,tedrg5
36,8,objgap,12,5,201,-238.19,0,tedrg6
36,8,objgap,13,5,208,-253.29,0,tedrg6
36,8,objgap,14,6,234,-337.77,0,tedrg7
36,8,objgap,15,6,291,-126.1,0,tedrg7
36,8,objgap,16,6,428,10.9,0,tedrg7
36,8,objgap,17,6,233,-206.19,0,tedrg7
36,8,objgap,18,6,215,-202.1,0,tedrg7
36,8,objgap,19,6,195,-288.39,0,tedrg7
36,9,subjgap,1,1,193,-224.1,1,tedrg1
36,9,subjgap,2,1,189,-272.29,1,tedrg1
36,9,subjgap,3,2,214,-203.1,1,tedrg2
36,9,subjgap,4,3,205,-366.77,1,tedrg2
36,9,subjgap,5,3,189,-228.1,1,tedrg3
36,9,subjgap,6,3,183,-300.39,1,tedrg3
36,9,subjgap,7,4,219,-176,1,tedrg4
36,9,subjgap,8,4,305,-112.1,1,tedrg4
36,9,subjgap,9,4,233,-294.58,1,tedrg4
36,9,subjgap,11,5,222,-239.29,1,tedrg5
36,9,subjgap,12,5,421,-18.19,1,tedrg6
36,9,subjgap,13,5,226,-345.77,1,tedrg6
36,9,subjgap,14,6,211,-184,1,tedrg7
36,9,subjgap,15,6,301,-160.29,1,tedrg7
36,9,subjgap,16,6,533,71.71,1,tedrg7
36,10,objgap,1,1,241,-176.1,1,tedrg1
36,10,objgap,2,1,407,-142.67,1,tedrg1
36,10,objgap,3,2,547,129.9,1,tedrg2
36,10,objgap,4,3,859,441.9,1,tedrg2
36,10,objgap,5,3,461,-44.48,1,tedrg2
36,10,objgap,6,3,1488,1004.61,1,tedrg3
36,10,objgap,7,4,752,312.81,1,tedrg3
36,10,objgap,8,4,411,-6.1,1,tedrg4
36,10,objgap,9,4,2534,2072.71,1,tedrg4
36,10,objgap,11,5,460,42.9,1,tedrg5
36,10,objgap,12,5,634,-4.06,1,tedrg6
36,10,objgap,13,5,706,200.52,1,tedrg6
36,10,objgap,14,6,651,167.61,1,tedrg7
36,10,objgap,15,6,581,53.42,1,tedrg7
36,11,subjgap,1,1,178,-239.1,1,tedrg1
36,11,subjgap,2,1,204,-279.39,1,tedrg1
36,11,subjgap,3,2,234,-183.1,1,tedrg2
36,11,subjgap,4,3,234,-293.58,1,tedrg2
36,11,subjgap,5,3,196,-221.1,1,tedrg3
36,11,subjgap,6,3,181,-368.67,1,tedrg3
36,11,subjgap,7,4,212,-183,1,tedrg4
36,11,subjgap,8,4,275,-142.1,1,tedrg4
36,11,subjgap,9,4,253,-252.48,1,tedrg4
36,11,subjgap,11,5,199,-240.19,1,tedrg5
36,11,subjgap,12,5,212,-183,1,tedrg6
36,11,subjgap,13,5,204,-323.58,1,tedrg6
36,11,subjgap,14,6,230,-231.29,1,tedrg7
36,12,objgap,1,1,446,28.9,1,tedrg1
36,12,objgap,2,1,549,-44.86,1,tedrg1
36,12,objgap,3,2,387,-30.1,1,tedrg2
36,12,objgap,4,3,200,-217.1,1,tedrg2
36,12,objgap,5,3,216,-377.86,1,tedrg2
36,12,objgap,6,3,246,-281.58,1,tedrg3
36,12,objgap,7,4,638,243,1,tedrg3
36,12,objgap,8,4,234,-183.1,1,tedrg4
36,12,objgap,9,4,234,-227.29,1,tedrg4
36,12,objgap,11,5,458,40.9,1,tedrg5
36,12,objgap,12,5,231,-318.67,1,tedrg6
36,12,objgap,13,5,211,-250.29,1,tedrg6
36,12,objgap,14,6,454,36.9,1,tedrg7
36,12,objgap,15,6,242,-285.58,1,tedrg7
36,12,objgap,16,6,1026,454.23,1,tedrg7
36,13,subjgap,1,1,413,-4.1,1,tedrg1
36,13,subjgap,2,1,564,36.42,1,tedrg1
36,13,subjgap,3,2,493,75.9,1,tedrg2
36,13,subjgap,4,3,600,116.61,1,tedrg2
36,13,subjgap,5,3,574,156.9,1,tedrg3
36,13,subjgap,6,3,605,143.71,1,tedrg3
36,13,subjgap,7,4,525,85.81,1,tedrg4
36,13,subjgap,8,4,573,155.9,1,tedrg4
36,13,subjgap,9,4,657,217.81,1,tedrg4
36,13,subjgap,11,5,713,295.9,1,tedrg5
36,13,subjgap,12,5,607,167.81,1,tedrg6
36,13,subjgap,13,5,625,207.9,1,tedrg6
36,13,subjgap,14,6,567,172,1,tedrg7
36,13,subjgap,15,6,662,134.42,1,tedrg7
36,13,subjgap,16,6,845,229.04,1,tedrg7
36,14,objgap,1,1,391,-26.1,1,tedrg1
36,14,objgap,2,1,575,-18.86,1,tedrg1
36,14,objgap,3,2,373,-44.1,1,tedrg2
36,14,objgap,4,3,586,168.9,1,tedrg2
36,14,objgap,5,3,503,-90.86,1,tedrg2
36,14,objgap,6,3,497,57.81,1,tedrg3
36,14,objgap,7,4,257,-138,1,tedrg3
36,14,objgap,8,4,226,-191.1,1,tedrg4
36,14,objgap,9,4,200,-261.29,1,tedrg4
36,14,objgap,11,5,496,78.9,1,tedrg5
36,14,objgap,12,5,230,-209.19,1,tedrg6
36,14,objgap,13,5,504,20.61,1,tedrg6
36,14,objgap,14,6,252,-165.1,1,tedrg7
36,14,objgap,15,6,432,-7.19,1,tedrg7
36,14,objgap,16,6,234,-183.1,1,tedrg7
36,14,objgap,17,6,361,-56.1,1,tedrg7
36,14,objgap,18,6,242,-197.19,1,tedrg7
36,14,objgap,19,6,438,20.9,1,tedrg7
36,14,objgap,20,6,354,-129.39,1,tedrg7
36,15,subjgap,1,1,235,-182.1,1,tedrg1
36,15,subjgap,2,1,231,-296.58,1,tedrg1
36,15,subjgap,3,2,222,-195.1,1,tedrg2
36,15,subjgap,4,3,204,-279.39,1,tedrg2
36,15,subjgap,5,3,219,-198.1,1,tedrg3
36,15,subjgap,6,3,203,-258.29,1,tedrg3
36,15,subjgap,7,4,196,-243.19,1,tedrg4
36,15,subjgap,8,4,189,-228.1,1,tedrg4
36,15,subjgap,9,4,228,-277.48,1,tedrg4
36,15,subjgap,10,4,216,-223.19,1,tedrg5
36,15,subjgap,11,5,266,-173.19,1,tedrg5
36,15,subjgap,12,5,465,-40.48,1,tedrg6
36,15,subjgap,13,5,219,-264.39,1,tedrg6
36,15,subjgap,14,6,215,-334.67,1,tedrg7
36,16,objgap,1,1,228,-189.1,1,tedrg1
36,16,objgap,2,1,193,-312.48,1,tedrg1
36,16,objgap,3,2,174,-243.1,1,tedrg2
36,16,objgap,4,3,1545,1127.9,1,tedrg2
36,16,objgap,5,3,709,159.33,1,tedrg2
36,16,objgap,6,3,1695,1233.71,1,tedrg3
36,16,objgap,7,4,407,12,1,tedrg3
36,16,objgap,8,4,406,-11.1,1,tedrg4
36,16,objgap,9,4,527,-0.58,1,tedrg4
36,16,objgap,11,5,485,45.81,1,tedrg5
36,16,objgap,12,5,460,65,1,tedrg6
36,16,objgap,13,5,504,20.61,1,tedrg6
36,16,objgap,14,6,535,95.81,1,tedrg7
36,16,objgap,15,6,487,92,1,tedrg7
36,16,objgap,16,6,561,99.71,1,tedrg7
37,1,objgap,1,1,282,-169.09,1,tedrg1
37,1,objgap,2,1,750,-7.08,1,tedrg1
37,1,objgap,3,2,862,410.91,1,tedrg2
37,1,objgap,4,3,783,331.91,1,tedrg2
37,1,objgap,5,3,832,-169.87,1,tedrg2
37,1,objgap,6,3,770,257.71,1,tedrg3
37,1,objgap,7,4,763,373.11,1,tedrg3
37,1,objgap,8,4,342,-109.09,1,tedrg4
37,1,objgap,9,4,1464,829.31,1,tedrg4
37,1,objgap,11,5,955,503.91,1,tedrg5
37,1,objgap,12,5,307,-327.69,1,tedrg6
37,1,objgap,13,5,468,16.91,1,tedrg6
37,1,objgap,14,6,330,1.3,1,tedrg7
37,1,objgap,15,6,634,121.71,1,tedrg7
37,1,objgap,16,6,903,268.31,1,tedrg7
37,2,subjgap,1,1,252,-199.09,1,tedrg1
37,2,subjgap,2,1,514,-59.49,1,tedrg1
37,2,subjgap,3,2,341,-110.09,1,tedrg2
37,2,subjgap,4,3,536,-98.69,1,tedrg2
37,2,subjgap,5,3,390,-61.09,1,tedrg3
37,2,subjgap,6,3,381,-70.09,1,tedrg3
37,2,subjgap,7,4,428,-84.29,1,tedrg4
37,2,subjgap,8,4,270,-181.09,1,tedrg4
37,2,subjgap,9,4,1324,750.51,1,tedrg4
37,2,subjgap,11,5,380,-132.29,1,tedrg5
37,2,subjgap,12,5,364,-87.09,1,tedrg6
37,2,subjgap,13,5,444,-68.29,1,tedrg6
37,2,subjgap,14,6,926,168.92,1,tedrg7
37,3,objgap,1,1,342,-109.09,1,tedrg1
37,3,objgap,2,1,315,-136.09,1,tedrg1
37,3,objgap,3,2,1417,965.91,1,tedrg2
37,3,objgap,4,3,1160,708.91,1,tedrg2
37,3,objgap,5,3,203,-309.29,1,tedrg2
37,3,objgap,6,3,686,51.31,1,tedrg3
37,3,objgap,7,4,653,140.71,1,tedrg3
37,3,objgap,8,4,851,399.91,1,tedrg4
37,3,objgap,9,4,200,-251.09,1,tedrg4
37,3,objgap,11,5,984,532.91,1,tedrg5
37,3,objgap,12,5,260,-252.29,1,tedrg6
37,3,objgap,13,5,725,-32.08,1,tedrg6
37,3,objgap,14,6,410,-163.49,1,tedrg7
37,3,objgap,15,6,449,-308.08,1,tedrg7
37,3,objgap,16,6,458,68.11,1,tedrg7
37,3,objgap,17,6,390,-61.09,1,tedrg7
37,3,objgap,18,6,1243,302.33,1,tedrg7
37,4,subjgap,1,1,254,-197.09,1,tedrg1
37,4,subjgap,2,1,222,-412.69,1,tedrg1
37,4,subjgap,3,2,1048,596.91,1,tedrg2
37,4,subjgap,4,3,578,-301.48,1,tedrg2
37,4,subjgap,5,3,568,116.91,1,tedrg3
37,4,subjgap,6,3,1241,483.92,1,tedrg3
37,4,subjgap,7,4,458,68.11,1,tedrg4
37,4,subjgap,8,4,599,147.91,1,tedrg4
37,4,subjgap,9,4,282,-475.08,1,tedrg4
37,4,subjgap,11,5,8066,7614.91,1,tedrg5
37,4,subjgap,12,5,263,-371.69,1,tedrg6
37,4,subjgap,13,5,435,45.11,1,tedrg6
37,4,subjgap,14,6,585,-110.88,1,tedrg7
37,4,subjgap,15,6,750,360.11,1,tedrg7
37,4,subjgap,16,6,244,-207.09,1,tedrg7
37,4,subjgap,17,6,472,-285.08,1,tedrg7
37,4,subjgap,18,6,666,-152.28,1,tedrg7
